title,labels,predicted,is_right,intersection
Решение по делу 1-20/2018 - 322.3 - судья Малкина Юлия Леонидовна - 14/02/2018 - РосПравосудие,"[322.3, 73.0, 73.0]","[322.3, 322.2, 322.0, 96.0, 53.0]",1,1
Решение по делу 1-12/2018 - 322.3 - судья Малкина Юлия Леонидовна - 14/02/2018 - РосПравосудие,"[322.3, 64.0]","[322.3, 322.2, 322.0, 13.0, 12.0]",1,1
Решение по делу 1-13/2018 - 158 ч.1 - судья Бакулин Павел Васильевич - 14/02/2018 - РосПравосудие,"[158.0, 161.0]","[200.3, 327.0, 296.0, 298.1, 185.3]",0,0
Решение по делу 1-15/2018 - 119 ч.1 - судья Суворова Светлана Сергеевна - 14/02/2018 - РосПравосудие,"[119.0, 316.0, 317.0]","[61.0, 6.0, 127.0, 28.0, 40.0]",0,0
Решение по делу 1-7/2018 - 158 ч.1 - судья Сематкина Светлана Николаевна - 15/02/2018 - РосПравосудие,[158.0],"[58.0, 86.0, 61.0, 127.0, 296.0]",0,0
Решение по делу 1-25/2018 - 119 ч.1 - судья Громилина Оксана Александровна - 15/02/2018 - РосПравосудие,"[264.1, 73.0]","[338.0, 127.0, 122.0, 75.0, 34.0]",0,0
Решение по делу 1-11/2018 - 119 ч.1 - судья Еремина Наталья Николаевна - 14/02/2018 - РосПравосудие,[119.0],"[157.0, 28.0, 6.0, 122.0, 40.0]",0,0
Решение по делу 1-10/2018 - 157 ч.1 - судья Карпунин Роман Станиславович - 14/02/2018 - РосПравосудие,"[157.0, 316.0, 317.0]","[296.0, 74.0, 40.0, 80.0, 73.0]",0,0
Решение по делу 1-6/2018 - 119 ч.1 - судья Говоров Александр Владимирович - 14/02/2018 - РосПравосудие,"[119.0, 139.0, 119.0, 139.0, 69.0, 69.0]","[6.0, 38.0, 75.0, 58.0, 40.0]",0,0
Решение по делу 1-10/2018 - 158.1 - судья Гузанов Дмитрий Евгеньевич - 14/02/2018 - РосПравосудие,"[158.1, 73.0, 73.0]","[296.0, 74.0, 63.1, 78.0, 295.0]",0,0
Решение по делу 1-9/2018 - 264.1 - судья Аванесова А. Л. - 14/02/2018 - РосПравосудие,"[264.1, 81.0, 317.0]","[74.0, 127.0, 127.1, 73.0, 34.0]",0,0
Решение по делу 1-6/2018 - 157 ч.1 - судья Аванесова А. Л. - 14/02/2018 - РосПравосудие,"[157.0, 317.0]","[74.0, 34.0, 86.0, 296.0, 78.0]",0,0
Решение по делу 1-6/2018 - 112 ч.1 - судья Егоров Федот Лукич - 14/02/2018 - РосПравосудие,"[112.0, 73.0, 222.0, 316.0]","[296.0, 74.0, 61.0, 127.1, 17.0]",0,0
Решение по делу 1-10/2018 - 322.3 - судья Кузнецова Марина Михайловна - 14/02/2018 - РосПравосудие,"[322.3, 64.0, 69.0, 69.0, 31.0, 317.0]","[322.3, 322.2, 13.0, 322.0, 276.0]",1,1
Решение по делу 1-9/2018 - 322.3 - судья Кузнецова Марина Михайловна - 14/02/2018 - РосПравосудие,"[322.3, 64.0, 69.0, 317.0]","[322.3, 322.2, 13.0, 322.0, 276.0]",1,1
Решение по делу 1-1/2018 - 157 ч.1 - судья Игонина Ольга Владимировна - 14/02/2018 - РосПравосудие,"[157.0, 317.0]","[74.0, 296.0, 82.1, 86.0, 73.0]",0,0
Решение по делу 1-5/2018 - 264.1 - судья Хайрова Светлана Мунировна - 14/02/2018 - РосПравосудие,"[264.1, 69.0, 316.0]","[73.0, 74.0, 127.1, 82.1, 80.0]",0,0
Решение по делу 1-14/2018 - 264.1 - судья Шевченко Наталья Викторовна - 14/02/2018 - РосПравосудие,[264.1],"[74.0, 73.0, 82.1, 127.1, 63.1]",0,0
Решение по делу 1-8/2018 - 119 ч.1 - судья Михайлова Марина Валерьевна - 14/02/2018 - РосПравосудие,"[119.0, 317.0]","[86.0, 34.0, 127.0, 127.1, 68.0]",0,0
Решение по делу 1-5/2018 - 139 ч.1 - судья Михайлова Марина Валерьевна - 14/02/2018 - РосПравосудие,"[139.0, 317.0]","[295.0, 74.0, 63.1, 296.0, 82.1]",0,0
Решение по делу 1-8/2018 - 115 ч.1 - судья Зинец Ольга Алексеевна - 14/02/2018 - РосПравосудие,[115.0],"[76.2, 157.0, 127.0, 75.0, 6.0]",0,0
Решение по делу 1-7/2018 - 158 ч.1 - судья Зинец Ольга Алексеевна - 14/02/2018 - РосПравосудие,"[30.0, 158.0]","[69.0, 127.0, 70.0, 61.0, 58.0]",0,0
Решение по делу 1-13/2018 - 264.1 - судья Старова Светлана Владимировна - 14/02/2018 - РосПравосудие,"[264.1, 317.0]","[127.0, 73.0, 127.1, 74.0, 82.1]",0,0
Решение по делу 1-16/2018 - 175 ч.1 - судья Анишин Александр Владиславович - 14/02/2018 - РосПравосудие,[175.0],"[295.0, 74.0, 43.0, 296.0, 86.0]",0,0
Решение по делу 1-25/2018 - 322.3 - судья Соловьев Валерий Геннадьевич - 14/02/2018 - РосПравосудие,"[322.3, 64.0]","[322.2, 322.3, 322.0, 12.0, 13.0]",1,1
Решение по делу 1-3/2018 - 264.1 - судья Хлеманова Светлана Владимировна - 14/02/2018 - РосПравосудие,"[264.1, 317.0]","[78.0, 74.0, 127.1, 127.0, 80.0]",0,0
Решение по делу 1-10/2018 - 264.1 - судья Сахинова Людмила Романовна - 14/02/2018 - РосПравосудие,[264.1],"[74.0, 78.0, 73.0, 63.1, 314.0]",0,0
Решение по делу 1-5/2018 - 157 ч.1 - судья Арефьева Наталья Владимировна - 14/02/2018 - РосПравосудие,"[157.0, 166.0, 73.0, 317.0, 316.0]","[74.0, 73.0, 82.1, 63.1, 82.0]",1,1
Решение по делу 1-6/2018 - 264.1 - судья Борисова Алла Николаевна - 14/02/2018 - РосПравосудие,[264.1],"[72.0, 73.0, 74.0, 127.1, 40.0]",0,0
Решение по делу 1-7/2018 - 158 ч.1 - судья Борисова Алла Николаевна - 14/02/2018 - РосПравосудие,"[158.0, 215.2, 158.0, 215.2, 69.0]","[127.0, 61.0, 40.0, 296.0, 80.0]",0,0
Решение по делу 1-6/2018 - 158 ч.1 - судья Балашов Максим Сергеевич - 14/02/2018 - РосПравосудие,"[158.0, 70.0, 316.0, 317.0]","[78.0, 58.0, 69.0, 296.0, 86.0]",0,0
Решение по делу 1-5/2018 - 158.1 - судья Самохина Галина Анатольевна - 14/02/2018 - РосПравосудие,"[158.1, 317.0]","[78.0, 86.0, 58.0, 74.0, 43.0]",0,0
Решение по делу 1-12/2018 - 319 ч.1 - судья Мартынов Александр Анатольевич - 14/02/2018 - РосПравосудие,[319.0],"[40.0, 122.0, 74.0, 73.0, 286.1]",0,0
Решение по делу 1-13/2018 - 264.1 - судья Мартынов Александр Анатольевич - 14/02/2018 - РосПравосудие,[264.1],"[74.0, 73.0, 82.1, 63.1, 127.1]",0,0
Решение по делу 1-13/2018 - 264.1 - судья Сакулин Александр Евгеньевич - 14/02/2018 - РосПравосудие,[264.1],"[74.0, 73.0, 296.0, 82.1, 63.1]",0,0
Решение по делу 1-7/2018 - 157 ч.1 - судья Марьина Елена Владимировна - 14/02/2018 - РосПравосудие,"[157.0, 317.0]","[295.0, 82.1, 74.0, 296.0, 73.0]",0,0
Решение по делу 1-3/2018 - 119 ч.1 - судья Саманцов Константин Александрович - 14/02/2018 - РосПравосудие,"[119.0, 69.0, 316.0]","[61.0, 127.0, 6.0, 86.0, 31.0]",0,0
Решение по делу 1-9/2018 - 115 ч.1 - судья Кужина Лилия Равилевна - 14/02/2018 - РосПравосудие,"[115.0, 119.0, 115.0, 115.0, 119.0, 115.0, 69.0, 316.0, 317.0]","[61.0, 40.0, 127.0, 6.0, 39.0]",0,0
Решение по делу 1-18/2018 - 264.1 - судья Меднова Светлана Евгеньевна - 14/02/2018 - РосПравосудие,"[264.1, 69.0]","[74.0, 73.0, 82.1, 127.1, 2.0]",0,0
Решение по делу 1-8/2018 - 159.1 - судья Золотарева Анна Мария Александровна - 14/02/2018 - РосПравосудие,"[159.1, 73.0, 73.0, 317.0]","[295.0, 63.1, 74.0, 82.1, 296.0]",0,0
Решение по делу 1-5/2018 - & 1023 nbsp;264.1 - судья Золотарева Анна Мария Александровна - 14/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 73.0, 127.1, 82.1, 127.0]",0,0
Решение по делу 1-6/2018 - 264.1 - судья Золотарева Анна Мария Александровна - 14/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 73.0, 82.1, 78.0, 80.0]",0,0
Решение по делу 1-7/2018 - 327 ч.1 - судья Золотарева Анна Мария Александровна - 14/02/2018 - РосПравосудие,"[327.0, 317.0]","[74.0, 86.0, 78.0, 43.0, 58.0]",0,0
Решение по делу 1-3/2018 - 119 ч.1 - судья Маришина Лариса Васильевна - 14/02/2018 - РосПравосудие,"[119.0, 73.0]","[86.0, 61.0, 74.0, 34.0, 43.0]",0,0
Решение по делу 1-14/2018 - 158 ч.1 - судья Баев Ришат Афляхович - 14/02/2018 - РосПравосудие,"[158.0, 115.0]","[74.0, 295.0, 86.0, 70.0, 63.1]",0,0
Решение по делу 1-8/2018 - 264.1 - судья Стародубцева Лариса Викторовна - 14/02/2018 - РосПравосудие,"[264.1, 81.0, 81.0]","[74.0, 73.0, 78.0, 82.1, 127.1]",0,0
Решение по делу 1-8/2018 - 112 ч.1 - судья Илибаев Константин Ильич - 14/02/2018 - РосПравосудие,"[112.0, 119.0, 112.0, 119.0, 69.0, 317.0]","[61.0, 127.0, 6.0, 58.0, 69.0]",1,1
Решение по делу 1-6/2018 - 158 ч.1 - судья Патутина Елена Александрова - 14/02/2018 - РосПравосудие,[158.0],"[61.0, 86.0, 78.0, 127.0, 17.0]",0,0
Решение по делу 1-10/2018 - 264.1 - судья Каримов Айдар Ханафиевич - 14/02/2018 - РосПравосудие,"[264.1, 81.0]","[72.0, 200.3, 73.0, 327.0, 292.0]",0,0
Решение по делу 1-2/2018 - 157 ч.1 - судья Моряков Владимир Николаевич - 14/02/2018 - РосПравосудие,"[157.0, 62.0, 157.0, 74.0, 309.0]","[82.0, 88.0, 292.0, 73.0, 315.0]",0,0
Решение по делу 1-2/2018 - 139 ч.1 - судья Илибаев Константин Ильич - 14/02/2018 - РосПравосудие,"[139.0, 317.0]","[58.0, 78.0, 86.0, 74.0, 31.0]",0,0
Решение по делу 1-8/2018 - 264.1 - судья Ермакова Алла Владимировна - 14/02/2018 - РосПравосудие,"[264.1, 264.1, 70.0, 73.0, 73.0, 316.0]","[127.1, 127.0, 74.0, 80.0, 86.0]",0,0
Решение по делу 1-1/2018 - 157 ч.1 - судья Сергеева Мария Владимировна - 14/02/2018 - РосПравосудие,[116.0],"[106.0, 28.0, 157.0, 125.0, 6.0]",0,0
Решение по делу 1-10/2018 - 264.1 - судья Пушилина Татьяна Александровна - 14/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 127.1, 73.0, 296.0, 78.0]",0,0
Решение по делу 1-9/2018 - 264.1 - судья Пушилина Татьяна Александровна - 14/02/2018 - РосПравосудие,"[264.1, 317.0]","[74.0, 296.0, 78.0, 73.0, 127.1]",0,0
Решение по делу 1-3/2018 - 158 ч.1 - судья Садчикова Ирина Викторовна - 14/02/2018 - РосПравосудие,"[158.0, 73.0, 317.0]","[61.0, 6.0, 127.0, 58.0, 40.0]",0,0
Решение по делу 1-79/2018 (1-606/2017;) - 228 ч.1 - судья Насрутдинов Магомед Абакарович - 14/02/2018 - РосПравосудие,[228.0],"[127.0, 230.0, 80.0, 127.1, 63.0]",0,0
Решение по делу 1-1/2018 - 157 ч.1 - судья Стародубцев Дмитрий Михайлович - 14/02/2018 - РосПравосудие,"[157.0, 317.0]","[157.0, 88.0, 82.0, 96.0, 53.1]",1,1
Решение по делу 1-9/2018 - 264.1 - судья Стародубцев Дмитрий Михайлович - 14/02/2018 - РосПравосудие,"[264.1, 70.0, 317.0]","[73.0, 80.0, 127.1, 151.0, 81.0]",0,0
Решение по делу 1-14/2018 - 115 ч.1 - судья Чинский Сергей Александрович - 14/02/2018 - РосПравосудие,"[115.0, 131.0, 316.0, 317.0]","[61.0, 127.0, 69.0, 81.0, 80.0]",0,0
Решение по делу 1-17/2018 - 322.3 - судья Чинский Сергей Александрович - 14/02/2018 - РосПравосудие,"[322.3, 64.0, 131.0, 316.0, 317.0]","[322.3, 322.2, 13.0, 322.0, 12.0]",1,1
Решение по делу 1-10/2018 - 158 ч.1 - судья Шкляр Анна Васильевна - 14/02/2018 - РосПравосудие,"[158.0, 158.0, 158.0, 158.0, 69.0, 317.0, 317.0]","[296.0, 63.1, 74.0, 78.0, 96.0]",0,0
Решение по делу 1-72/2018 (1-670/2017;) - 112 ч.2 п. - судья Юдин Станислав Павлович - 14/02/2018 - РосПравосудие,"[112.0, 73.0]","[76.2, 28.0, 6.0, 127.0, 61.0]",0,0
Решение по делу 1-8/2018 - 119 ч.1 - судья Арсланова Альфира Акрамовна - 14/02/2018 - РосПравосудие,[119.0],"[40.0, 86.0, 61.0, 127.0, 6.0]",0,0
Решение по делу 1-2/2018 - 157 ч.1 - судья Карпунин Роман Станиславович - 14/02/2018 - РосПравосудие,[157.0],"[82.0, 157.0, 73.0, 88.0, 292.0]",1,1
Решение по делу 1-11/2018 - 157 ч.1 - судья Карпунин Роман Станиславович - 14/02/2018 - РосПравосудие,"[157.0, 316.0, 157.0, 317.0]","[296.0, 40.0, 80.0, 86.0, 74.0]",0,0
Решение по делу 1-8/2018 - 158 ч.1 - судья Большова Юлия Алексеевна - 14/02/2018 - РосПравосудие,[158.0],"[296.0, 78.0, 74.0, 86.0, 43.0]",0,0
Решение по делу 1-7/2018 - 322.2 - судья Большова Юлия Алексеевна - 14/02/2018 - РосПравосудие,"[322.2, 64.0]","[63.1, 74.0, 82.1, 73.0, 86.0]",0,0
Решение по делу 1-11/2018 - 291.2 - судья Корепанова Светлана Александровна - 14/02/2018 - РосПравосудие,"[30.0, 291.2, 104.1]","[34.0, 74.0, 343.0, 78.0, 73.0]",0,0
Решение по делу 1-9/2018 - 158 ч.1 - судья Любимова Елена Геннадьевна - 14/02/2018 - РосПравосудие,"[158.0, 317.0]","[127.0, 58.0, 40.0, 61.0, 86.0]",0,0
Решение по делу 1-3/2018 - 264.1 - судья Любимова Елена Геннадьевна - 14/02/2018 - РосПравосудие,"[264.1, 70.0, 73.0, 317.0]","[127.0, 127.1, 80.0, 63.0, 73.0]",1,1
Решение по делу 1-13/2018 - 119 ч.1 - судья Абабкова Татьяна Николаевна - 14/02/2018 - РосПравосудие,"[119.0, 73.0]","[61.0, 6.0, 86.0, 58.0, 127.0]",0,0
Решение по делу 1-1/2018 - 158 ч.1 - судья Костылева Анастасия Дмитриевна - 14/02/2018 - РосПравосудие,"[158.0, 73.0, 73.0, 317.0]","[61.0, 58.0, 127.0, 69.0, 6.0]",0,0
Решение по делу 1-43/2018 - 228 ч.1 - судья Климова И. А. - 14/02/2018 - РосПравосудие,"[228.0, 73.0]","[74.0, 73.0, 80.0, 127.1, 43.0]",1,1
"Решение по делу 1-26/2018 - 161 ч.2 п.п.а,г - судья Касаткина Анастасия Владимировна - 14/02/2018 - РосПравосудие","[161.0, 73.0, 161.0, 73.0, 73.0]","[127.0, 61.0, 296.0, 127.1, 132.0]",0,0
Решение по делу 1-180/2018 - 228 ч.1 - судья Еремеева Ирина Сергеевна - 14/02/2018 - РосПравосудие,"[228.0, 228.0]","[74.0, 70.0, 73.0, 72.0, 63.1]",0,0
Решение по делу 1-48/2018 - 158 ч.2 п.б - судья Гришеева Людмила Валентиновна - 14/02/2018 - РосПравосудие,"[158.0, 317.0]","[61.0, 296.0, 78.0, 86.0, 58.0]",0,0
